,CROSS,W14,RSI,MDI,PDI,NATR,AROON,ACTION
401,0.0,-64.0552995391705,41.61489359783053,22.71671344878913,21.31748169952964,21.944662444810366,-28.571428571428573,0.0
402,1.0,-15.752741774675965,54.392516579632336,19.274002323166236,28.132072091973043,17.33091105693901,64.28571428571429,0.0
403,1.0,-14.102564102564056,59.43417861638062,17.20223738685344,31.448172007913673,15.722994795261403,71.42857142857143,0.0
404,1.0,-17.796289284361983,58.89587235535488,15.832001648202882,29.684412810319976,16.02097934451048,78.57142857142857,0.0
405,1.0,-1.0950194277640333,64.3620224568111,14.207059265854905,28.669055255171134,14.33997344400858,85.71428571428572,0.0
406,1.0,-5.851800554016587,63.19653279277166,13.566629636878764,28.00340176721526,14.19099375246938,92.85714285714286,0.0
407,1.0,-22.732200939645807,56.89546840838232,17.915171415090743,25.635795645799085,16.00226882301504,92.85714285714286,0.0
408,1.0,-22.65992049150702,56.91558237567992,17.070290477611493,24.426809443188446,15.587126545965448,71.42857142857143,0.0
409,1.0,-15.287314781351608,59.016314491976985,16.90988428087628,23.584940629450667,14.283178568156293,71.42857142857143,0.0
410,1.0,-3.1802120141342685,63.573145327297084,15.652442387907724,28.27578319717109,12.880695480742526,100.0,0.0
411,1.0,-28.77973906369915,54.68145537315263,18.290320655359597,25.158427927305137,15.580548853886919,92.85714285714286,0.0
412,1.0,-23.730769230769248,56.01649105822448,17.19008408729497,23.64504700183031,14.915623405943752,85.71428571428572,0.0
413,1.0,-14.192307692307676,58.47307397555568,16.058886528655847,24.676293527269117,14.014361314429834,71.42857142857143,0.0
414,1.0,-1.3015184381778588,63.893686388716034,14.662751875220422,28.238384383115832,12.53936095012289,100.0,1.0
415,1.0,-0.2848101265822888,67.97387184803394,13.193349635679342,31.13193368730165,11.669337564233532,100.0,1.0
416,1.0,-22.4901185770751,64.08154263953014,12.166773673509024,31.689969099520887,12.35587538182116,100.0,1.0
417,1.0,-6.872246696035274,67.07624472745024,11.375268644681432,29.628389704789885,11.404393634285707,92.85714285714286,1.0
418,1.0,-29.93781462836837,68.7863232412357,9.475589343449178,35.708055108695646,12.187319473940212,92.85714285714286,1.0
419,1.0,-6.133658834299658,73.54311887233659,8.268475937396708,31.159137836804156,11.447816532940443,92.85714285714286,1.0
420,1.0,-28.019572495493165,69.58152896704544,7.238140269653795,32.49758336794148,12.658351188078997,92.85714285714286,1.0
421,1.0,-55.35946016091357,57.23408952249437,13.334609989145463,26.856328218773406,16.886847107953194,92.85714285714286,1.0
422,1.0,-47.83285751362573,59.38788723584466,12.366469847467542,24.906463211260107,16.07291176941987,64.28571428571429,1.0
423,1.0,-37.71087464313521,62.14871378873947,11.663712751301683,24.752215329661134,14.83824620178492,64.28571428571429,1.0
424,1.0,-23.955359460160878,65.57377895383202,10.945798813829702,27.106718060120233,13.53604540186468,64.28571428571429,1.0
425,1.0,-0.0,74.91394204540379,9.322842743456704,36.03284015127542,11.367204664310798,100.0,1.0
426,1.0,-13.23711340206186,69.66681902283915,8.710335790513996,34.52619062820445,12.008620165946288,100.0,1.0
427,1.0,-17.596471885336275,68.13099275260271,10.142819151561843,32.18439934460376,12.191552972054492,92.85714285714286,1.0
428,1.0,-2.865867982147025,71.52422447566103,9.385237740809323,32.37783934075896,11.160591487322998,100.0,1.0
429,1.0,-9.309856304391797,74.61028109671453,8.48387136257712,37.426478729330746,10.488514204175639,100.0,1.0
430,1.0,-0.7594936708860792,81.38082861311369,6.938900095250414,44.02278475212415,9.411589629535289,100.0,0.0
431,1.0,-5.984578202324774,83.42899852008446,5.747394978243448,45.128728643543816,9.677925101756447,71.42857142857143,0.0
432,1.0,-14.949936701576704,77.04113972983527,8.70090633130722,36.67722311752453,11.7372837468474,71.42857142857143,0.0
433,1.0,-15.479341696397752,76.66784095262423,7.498506527291305,31.608706780361086,12.692648956314704,71.42857142857143,0.0
434,1.0,-17.378294395212347,75.25918741876737,7.058019044997033,29.75190508023792,12.687420485012089,71.42857142857143,0.0
435,1.0,-21.182495344506524,72.56169155582708,6.750226521516933,28.45445690326283,12.63268836762551,71.42857142857143,0.0
436,1.0,-26.193957115009756,69.6977956120288,10.651957184350533,26.915225215696037,12.747446017415484,64.28571428571429,0.0
437,1.0,-37.59340376191704,63.42393345933899,11.14559108743802,25.710187450154653,13.252884924685784,57.142857142857146,0.0
438,1.0,-41.65053912081836,62.67241538325449,11.606909249185772,24.457723351788292,13.048617893229633,50.0,0.0
439,1.0,-50.537634408602145,61.548067603104506,11.789732532288784,23.742319486770068,12.63855657048396,42.85714285714286,0.0
440,1.0,-32.40250361097736,66.8668389881416,10.950177938122769,26.769384631420714,11.440761310246707,28.571428571428573,0.0
441,1.0,-28.753351206434328,68.13944891140721,10.507375613018418,27.792465458307774,10.797485569404728,28.571428571428573,0.0
442,1.0,-31.24269575379819,68.61924412618117,10.084060080640077,26.6895174094399,10.352496556322045,21.42857142857143,0.0
443,1.0,-40.05287508261731,66.55683084226017,9.812236965321846,25.970082210664913,10.053329290628561,14.285714285714286,0.0
444,1.0,-38.53326612903224,67.9574670833631,9.394016342760143,25.63483973713097,9.524311292693842,7.142857142857143,0.0
445,1.0,-3.750285844957756,74.89291273630654,8.346065429006787,33.140426047598424,8.714545200836678,92.85714285714286,0.0
446,1.0,-17.55597405314919,74.20882384333616,7.667801539505901,33.899913845618,8.851474716864818,100.0,0.0
447,1.0,-22.12833980360812,72.87746517002128,7.4128738889463754,32.64204180893416,8.61516305931524,92.85714285714286,0.0
448,1.0,-29.43594427951584,69.56885435914543,10.29001242429163,30.339166529004245,8.808200187796537,50.0,0.0
449,1.0,-30.098195935144968,69.26196633167191,15.267278528138869,25.98746373329279,9.56892607434171,50.0,0.0
450,1.0,-33.774834437086085,67.48218442211059,14.631850210235722,24.905858368185964,9.381874541378664,50.0,0.0
