"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 05, 2019","0.013006","0.013050","0.013279","0.012800","9.43K","-0.34%"
"Jan 04, 2019","0.013050","0.012938","0.013303","0.012918","9.55K","0.86%"
"Jan 03, 2019","0.012938","0.013290","0.013367","0.012900","13.06K","-2.65%"
"Jan 02, 2019","0.013290","0.012495","0.013864","0.012432","31.11K","6.36%"
"Jan 01, 2019","0.012495","0.012274","0.012629","0.012105","6.91K","1.80%"
"Dec 31, 2018","0.012274","0.012460","0.012714","0.012100","15.94K","-1.49%"
"Dec 30, 2018","0.012460","0.012550","0.012707","0.012370","9.80K","-0.93%"
"Dec 29, 2018","0.012577","0.012697","0.012768","0.012300","17.61K","-0.94%"
"Dec 28, 2018","0.012697","0.012123","0.013100","0.012020","25.37K","4.73%"
"Dec 27, 2018","0.012123","0.012800","0.012827","0.012004","18.83K","-5.29%"
"Dec 26, 2018","0.012800","0.013265","0.013440","0.012579","20.84K","-3.51%"
"Dec 25, 2018","0.013265","0.013749","0.013805","0.012770","16.71K","-3.52%"
"Dec 24, 2018","0.013749","0.013266","0.014164","0.013236","23.24K","3.64%"
"Dec 23, 2018","0.013266","0.012845","0.013500","0.012840","12.24K","2.91%"
"Dec 22, 2018","0.012890","0.013287","0.013347","0.012800","12.01K","-3.10%"
"Dec 21, 2018","0.013303","0.013364","0.013620","0.012757","17.19K","-0.46%"
"Dec 20, 2018","0.013364","0.012341","0.013472","0.012293","25.41K","8.29%"
"Dec 19, 2018","0.012341","0.012616","0.012947","0.012253","26.86K","-2.16%"
"Dec 18, 2018","0.012613","0.012290","0.012912","0.012250","18.99K","2.63%"
"Dec 17, 2018","0.012290","0.012055","0.012520","0.011973","13.44K","1.95%"
"Dec 16, 2018","0.012055","0.011965","0.012362","0.011965","12.16K","0.75%"
"Dec 15, 2018","0.011965","0.012000","0.012195","0.011629","18.85K","-0.29%"
"Dec 14, 2018","0.012000","0.012344","0.012780","0.012000","22.42K","-2.76%"
"Dec 13, 2018","0.012340","0.012602","0.012654","0.012244","18.41K","-2.08%"
"Dec 12, 2018","0.012602","0.012431","0.012819","0.012431","12.47K","1.40%"
"Dec 11, 2018","0.012428","0.012705","0.012893","0.012415","20.12K","-2.18%"
"Dec 10, 2018","0.012705","0.013210","0.013320","0.012668","22.82K","-3.82%"
"Dec 09, 2018","0.013210","0.013045","0.013516","0.013000","20.40K","1.19%"
"Dec 08, 2018","0.013055","0.013644","0.014117","0.013039","21.72K","-4.32%"
"Dec 07, 2018","0.013644","0.013235","0.013650","0.012956","27.40K","3.09%"
"Dec 06, 2018","0.013235","0.013785","0.013913","0.013100","32.34K","-3.99%"
"Dec 05, 2018","0.013785","0.014380","0.014430","0.013744","16.03K","-4.34%"
"Dec 04, 2018","0.014410","0.014063","0.014500","0.014061","14.11K","2.47%"
"Dec 03, 2018","0.014063","0.014300","0.014472","0.013700","20.46K","-1.66%"
"Dec 02, 2018","0.014300","0.014180","0.014684","0.014152","13.93K","0.85%"
"Dec 01, 2018","0.014180","0.014451","0.014600","0.014137","15.19K","-1.87%"
"Nov 30, 2018","0.014451","0.014295","0.014500","0.014168","16.30K","1.09%"
"Nov 29, 2018","0.014295","0.014935","0.015007","0.014100","20.69K","-4.29%"
"Nov 28, 2018","0.014935","0.015020","0.015300","0.014607","17.84K","-0.57%"
"Nov 27, 2018","0.015020","0.014085","0.015225","0.014060","36.22K","6.64%"
"Nov 26, 2018","0.014085","0.014500","0.014799","0.014010","37.08K","-2.86%"
"Nov 25, 2018","0.014500","0.015070","0.015118","0.014000","30.47K","-3.78%"
"Nov 24, 2018","0.015070","0.015318","0.015535","0.014894","17.04K","-1.57%"
"Nov 23, 2018","0.015310","0.015095","0.015375","0.014763","25.02K","1.42%"
"Nov 22, 2018","0.015095","0.014910","0.015318","0.014810","12.34K","1.24%"
"Nov 21, 2018","0.014910","0.014844","0.015375","0.014593","26.38K","0.44%"
"Nov 20, 2018","0.014844","0.014898","0.015700","0.014701","32.48K","-0.36%"
"Nov 19, 2018","0.014898","0.015880","0.015951","0.014656","38.91K","-6.19%"
"Nov 18, 2018","0.015880","0.015850","0.016433","0.015750","18.87K","0.19%"
"Nov 17, 2018","0.015850","0.015565","0.015890","0.015296","17.21K","1.83%"
"Nov 16, 2018","0.015565","0.015680","0.015875","0.015562","9.87K","-0.73%"
"Nov 15, 2018","0.015680","0.015805","0.016100","0.015033","15.04K","-0.98%"
"Nov 14, 2018","0.015835","0.016505","0.016545","0.014656","44.78K","-4.06%"
"Nov 13, 2018","0.016505","0.016445","0.016741","0.016337","19.80K","0.36%"
"Nov 12, 2018","0.016445","0.016645","0.016724","0.016432","11.72K","-1.20%"
"Nov 11, 2018","0.016645","0.016345","0.016650","0.016100","15.22K","1.65%"
"Nov 10, 2018","0.016375","0.016750","0.016780","0.016313","12.22K","-2.24%"
"Nov 09, 2018","0.016750","0.016860","0.016948","0.016500","12.74K","-0.65%"
"Nov 08, 2018","0.016860","0.017055","0.017171","0.016791","15.17K","-1.15%"
"Nov 07, 2018","0.017055","0.017425","0.017475","0.016810","10.57K","-2.12%"
"Nov 06, 2018","0.017425","0.017386","0.017690","0.017139","12.98K","0.22%"
"Nov 05, 2018","0.017386","0.017440","0.017525","0.017061","20.15K","-0.31%"
"Nov 04, 2018","0.017440","0.016770","0.017599","0.016597","17.74K","4.00%"
"Nov 03, 2018","0.016770","0.016567","0.017000","0.016401","15.22K","1.23%"
"Nov 02, 2018","0.016567","0.016361","0.016660","0.016247","13.44K","1.26%"
