"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 25, 2018","0.033999","0.034628","0.034628","0.032000","24.73K","-1.82%"
"Sep 24, 2018","0.034628","0.036471","0.036570","0.033379","24.06K","-5.05%"
"Sep 23, 2018","0.036471","0.035855","0.036873","0.035400","15.25K","1.61%"
"Sep 22, 2018","0.035893","0.036688","0.037400","0.035070","21.92K","-2.17%"
"Sep 21, 2018","0.036688","0.034579","0.037662","0.033490","54.66K","6.15%"
"Sep 20, 2018","0.034564","0.032812","0.034893","0.032292","31.76K","5.34%"
"Sep 19, 2018","0.032812","0.032946","0.033770","0.032110","19.32K","-0.37%"
"Sep 18, 2018","0.032933","0.031329","0.033697","0.031130","26.26K","5.04%"
"Sep 17, 2018","0.031351","0.033900","0.034458","0.030900","44.45K","-7.52%"
"Sep 16, 2018","0.033900","0.034109","0.034281","0.032500","13.29K","-0.61%"
"Sep 15, 2018","0.034109","0.032321","0.034762","0.032160","30.92K","5.53%"
"Sep 14, 2018","0.032321","0.032466","0.034000","0.031463","49.36K","-0.45%"
"Sep 13, 2018","0.032466","0.028955","0.032961","0.028917","54.26K","12.13%"
"Sep 12, 2018","0.028955","0.029400","0.029512","0.026862","61.32K","-1.53%"
"Sep 11, 2018","0.029406","0.031260","0.031453","0.028500","39.68K","-5.74%"
"Sep 10, 2018","0.031196","0.031379","0.032139","0.029900","40.48K","-0.58%"
"Sep 09, 2018","0.031379","0.031795","0.032487","0.030095","34.23K","-1.31%"
"Sep 08, 2018","0.031795","0.033652","0.034050","0.030968","45.27K","-5.33%"
"Sep 07, 2018","0.033586","0.035241","0.035893","0.033540","18.53K","-4.70%"
"Sep 06, 2018","0.035241","0.034100","0.035900","0.033362","40.63K","3.21%"
"Sep 05, 2018","0.034144","0.038765","0.038935","0.033766","60.25K","-11.92%"
"Sep 04, 2018","0.038765","0.039785","0.039986","0.038350","20.97K","-2.56%"
"Sep 03, 2018","0.039785","0.040415","0.040485","0.039500","10.42K","-1.56%"
"Sep 02, 2018","0.040415","0.041035","0.041361","0.040096","9.46K","-1.59%"
"Sep 01, 2018","0.041067","0.040095","0.041800","0.040078","15.95K","2.32%"
"Aug 31, 2018","0.040135","0.040630","0.040755","0.039685","10.66K","-1.22%"
"Aug 30, 2018","0.040630","0.040950","0.041333","0.040000","18.32K","-0.78%"
"Aug 29, 2018","0.040950","0.041805","0.041940","0.040825","8.26K","-2.03%"
"Aug 28, 2018","0.041800","0.041733","0.041904","0.040727","17.82K","0.52%"
"Aug 27, 2018","0.041585","0.040920","0.041796","0.040735","17.20K","1.63%"
"Aug 26, 2018","0.040920","0.041235","0.041235","0.040600","15.41K","-0.76%"
"Aug 25, 2018","0.041235","0.042065","0.042065","0.041038","6.25K","-1.98%"
"Aug 24, 2018","0.042068","0.042340","0.042490","0.041690","7.80K","-0.64%"
"Aug 23, 2018","0.042340","0.042486","0.043357","0.041923","8.90K","-0.34%"
"Aug 22, 2018","0.042486","0.043390","0.043805","0.041492","14.91K","-2.08%"
"Aug 21, 2018","0.043390","0.043322","0.044059","0.042500","11.31K","0.16%"
"Aug 20, 2018","0.043322","0.046190","0.046545","0.042917","20.60K","-6.21%"
